trial,score,strategy,k,use_mmr,lam,candidate_k,p95,recall@k,mrr,ndcg,dup,recall50_raw,RAG_TITLE_CAP,RAG_MMR_PRE_K,RAG_MMR_K,RAG_RERANK_IN,RAG_FETCH_K,RAG_FETCH_K_AUX
62,0.710000,chroma_only,11,False,0.30000000000000004,,59.61929995100945,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,80,73,36,108,124
63,0.710000,chroma_only,12,False,0.1,,59.258900000713766,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,60,66,48,116,108
64,0.710000,chroma_only,10,False,0.2,,59.598400024697185,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,60,60,40,140,140
65,0.710000,chroma_only,11,False,0.4,,60.937799979001284,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,80,73,44,128,124
66,0.710000,chroma_only,4,False,0.30000000000000004,,59.43950009532273,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,60,54,36,180,160
67,0.570000,baseline,5,False,0.4,260,34.14830006659031,0.57,0.5166666666666666,0.5472425602150415,0.0,0.605,1,80,94,12,160,140
68,0.710000,chroma_only,12,False,0.2,,59.677000041119754,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,100,66,40,196,128
69,0.710000,chroma_only,4,False,0.30000000000000004,,60.37660001311451,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,60,74,44,100,160
70,0.675000,chroma_only,10,True,0.5,,812.9379999591038,0.675,0.6364642857142857,0.6526850681263664,0.0,0.605,1,140,60,48,240,140
71,0.710000,chroma_only,6,False,0.30000000000000004,,62.251900089904666,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,3,180,24,24,240,160
72,0.710000,chroma_only,5,False,0.30000000000000004,,60.90400007087737,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,3,200,34,20,120,160
73,0.710000,chroma_only,4,False,0.4,,59.882699977606535,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,3,200,24,20,240,160
74,0.710000,chroma_only,6,False,0.2,,61.2699999473989,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,3,120,44,16,140,160
75,0.710000,chroma_only,5,False,0.0,,61.026299954392016,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,3,180,114,40,220,160
76,0.710000,chroma_only,11,False,0.1,,60.91460003517568,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,60,43,28,108,124
77,0.710000,chroma_only,4,False,0.4,,62.23199993837625,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,60,24,36,200,140
78,0.580000,baseline,6,False,0.30000000000000004,140,33.20910001639277,0.58,0.5183333333333333,0.5508046320861216,0.0,0.605,1,80,34,44,140,140
79,0.650000,chroma_only,4,True,0.8,,568.0329999886453,0.65,0.6216666666666667,0.6431638167725114,0.0,0.605,3,60,54,12,180,160
80,0.710000,chroma_only,5,False,0.4,,59.02970000170171,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,100,74,48,160,100
81,0.710000,chroma_only,5,False,0.5,,61.010500066913664,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,60,94,24,160,160
82,0.710000,chroma_only,7,False,0.7000000000000001,,60.676699969917536,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,60,104,20,120,160
83,0.710000,chroma_only,4,False,0.4,,59.87510003615171,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,80,94,16,160,140
84,0.710000,chroma_only,5,False,0.5,,60.72609999682754,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,3,60,84,24,140,160
85,0.710000,chroma_only,6,False,0.30000000000000004,,61.400100006721914,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,160,34,28,180,160
86,0.700000,chroma_only,4,False,0.7000000000000001,,56.879600044339895,0.7,0.6966666666666668,0.7157732438392864,0.0,0.605,1,60,84,20,120,60
87,0.710000,chroma_only,8,False,0.4,,61.49890006054193,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,3,80,74,16,180,140
88,0.710000,chroma_only,5,False,0.1,,58.56369994580746,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,60,104,32,100,160
89,0.580000,baseline,9,False,0.2,260,32.74669998791069,0.58,0.5183333333333333,0.5508046320861216,0.0,0.605,2,120,67,44,140,140
90,0.710000,chroma_only,7,False,0.4,,60.38729997817427,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,60,94,20,160,160
91,0.710000,chroma_only,9,False,0.2,,59.38610003795475,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,80,67,44,180,140
92,0.710000,chroma_only,9,False,0.0,,60.30569993890822,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,80,67,40,180,120
93,0.710000,chroma_only,4,False,0.30000000000000004,,60.40449999272823,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,80,74,48,200,140
94,0.710000,chroma_only,8,False,0.30000000000000004,,59.37669996637851,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,100,54,40,160,120
95,0.710000,chroma_only,12,True,0.1,,553.9696000050753,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,60,66,24,196,108
96,0.710000,chroma_only,10,False,0.2,,59.465200058184564,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,80,60,36,180,160
97,0.710000,chroma_only,4,False,0.4,,60.79199991654605,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,60,74,44,120,140
98,0.710000,chroma_only,5,False,0.6000000000000001,,61.48070003837347,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,180,84,40,220,160
99,0.710000,chroma_only,11,False,0.5,,59.42389997653663,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,60,63,44,168,124
100,0.710000,chroma_only,9,False,0.4,,61.58490001689643,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,80,47,48,120,140
101,0.710000,chroma_only,4,False,0.4,,60.90729997958988,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,3,60,54,48,120,160
102,0.710000,chroma_only,4,False,0.30000000000000004,,56.11090001184493,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,3,60,64,48,100,160
103,0.710000,chroma_only,4,False,0.4,,59.38700004480779,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,3,60,74,48,120,160
104,0.710000,chroma_only,5,False,0.4,,60.814399970695376,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,3,60,64,44,140,160
105,0.710000,chroma_only,4,False,0.5,,59.75169991143048,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,3,60,74,40,120,160
106,0.590000,baseline,10,False,0.30000000000000004,160,30.77459998894483,0.59,0.5193333333333333,0.5536952803493006,0.0,0.605,2,80,60,44,100,140
107,0.710000,chroma_only,5,False,0.2,,59.84429991804063,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,100,54,48,180,160
108,0.710000,chroma_only,4,True,0.4,,554.7354998998344,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,60,94,12,120,160
109,0.710000,chroma_only,7,False,0.0,,60.39270001929253,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,3,80,64,24,140,120
110,0.710000,chroma_only,8,False,0.30000000000000004,,57.37479997333139,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,60,74,20,180,140
111,0.710000,chroma_only,5,False,0.30000000000000004,,60.011399909853935,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,3,60,44,44,100,160
112,0.710000,chroma_only,6,False,0.4,,57.95549997128546,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,3,60,54,40,160,160
113,0.710000,chroma_only,5,False,0.8,,61.047199997119606,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,3,60,64,44,100,160
114,0.710000,chroma_only,4,False,0.30000000000000004,,60.13110000640154,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,3,60,54,48,160,160
115,0.710000,chroma_only,12,False,0.5,,61.78600003477186,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,3,160,66,44,196,108
116,0.710000,chroma_only,5,False,0.2,,57.42259998805821,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,80,24,32,80,160
117,0.710000,chroma_only,6,False,0.4,,59.648800059221685,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,3,80,64,36,120,140
118,0.710000,chroma_only,4,False,0.30000000000000004,,60.46880001667887,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,200,54,44,100,160
119,0.710000,chroma_only,11,False,0.1,,57.89239995647222,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,120,73,40,88,124
