trial,score,strategy,k,use_mmr,lam,candidate_k,p95,recall@k,mrr,ndcg,dup,recall50_raw,RAG_TITLE_CAP,RAG_MMR_PRE_K,RAG_MMR_K,RAG_RERANK_IN,RAG_FETCH_K,RAG_FETCH_K_AUX
0,0.595000,baseline,11,False,0.0,320,220.73569998610765,0.595,0.5564166666666666,0.5821265724285468,0.0,0.6,2,100,63,48,228,124
1,0.655000,chroma_only,8,True,0.7000000000000001,,615.3686000034213,0.655,0.6243333333333333,0.6489782197597649,0.0,0.6,3,60,44,12,120,160
2,0.585000,baseline,9,False,0.1,280,97.66089997719973,0.585,0.5539166666666666,0.5779512241370807,0.0,0.6,1,160,57,16,160,100
3,0.700000,chroma_only,12,False,0.7000000000000001,,122.01270007062703,0.7,0.6461805555555555,0.6766956074744052,0.0,0.6,2,200,36,16,236,88
4,0.695000,chroma_only,12,False,0.5,,158.1791000207886,0.695,0.6449267676767677,0.6745385727741916,0.0,0.6,1,100,46,24,216,108
5,0.690000,chroma_only,8,False,0.4,,121.19330000132322,0.69,0.6448809523809524,0.6735211859034638,0.0,0.6,1,100,114,16,140,60
6,0.585000,baseline,8,True,0.8,220,648.3976999297738,0.585,0.5562499999999999,0.5798905729332252,0.0,0.6,1,100,34,32,120,160
7,0.580000,baseline,8,False,0.6000000000000001,280,162.55150001961738,0.58,0.55375,0.5767359241653679,0.0,0.6,3,160,94,32,220,120
8,0.670000,chroma_only,5,False,0.8,,196.09240000136197,0.67,0.6368333333333333,0.6621328685276222,0.0,0.6,2,80,84,36,80,80
9,0.585000,baseline,8,True,0.4,240,568.4169000014663,0.585,0.5539166666666666,0.5779512241370807,0.0,0.6,3,180,94,16,200,140
10,0.620000,chroma_only,4,True,0.2,,721.9674999359995,0.62,0.6066666666666667,0.6164278926071437,0.0,0.6,2,200,24,24,180,40
11,0.690000,chroma_only,12,False,0.5,,158.1050999229774,0.69,0.6424267676767677,0.6713839240063342,0.0,0.6,1,140,56,24,236,88
12,0.690000,chroma_only,11,False,0.6000000000000001,,159.00590003002435,0.69,0.644510101010101,0.673187382002055,0.0,0.6,2,120,43,24,208,104
13,0.675000,chroma_only,12,False,0.30000000000000004,,217.55629999097437,0.675,0.637172619047619,0.6634425955420449,0.0,0.6,1,200,66,40,196,68
14,0.695000,chroma_only,10,False,0.6000000000000001,,142.17240002471954,0.695,0.6466805555555556,0.6760357005210019,0.0,0.6,2,140,40,20,240,120
15,0.685000,chroma_only,6,False,0.5,,101.90610005520284,0.685,0.64875,0.6755066360496736,0.0,0.6,2,60,24,12,180,40
