trial,score,strategy,k,use_mmr,lam,candidate_k,p95,recall@k,mrr,ndcg,dup,recall50_raw,RAG_TITLE_CAP,RAG_MMR_PRE_K,RAG_MMR_K,RAG_RERANK_IN,RAG_FETCH_K,RAG_FETCH_K_AUX
0,0.585000,baseline,8,False,0.2,300,206.5394000383094,0.585,0.5462499999999999,0.5560812753975106,0.0,0.6,1,80,94,44,100,120
1,0.580000,baseline,8,True,0.7000000000000001,140,636.3816999364644,0.58,0.5445833333333333,0.5535812753975107,0.0,0.6,2,200,114,32,160,120
2,0.580000,baseline,7,True,0.1,120,633.9395999675617,0.58,0.5445833333333333,0.5535812753975107,0.0,0.6,2,100,84,32,100,140
3,0.580000,baseline,6,False,0.5,160,159.4893999863416,0.58,0.5445833333333333,0.5535812753975107,0.0,0.6,1,60,24,32,180,140
4,0.665000,chroma_only,8,True,0.8,,739.8965999018401,0.665,0.6266666666666666,0.6363893069557348,0.0,0.6,2,120,44,28,200,40
5,0.585000,baseline,4,False,0.5,260,192.64010002370924,0.585,0.5470833333333333,0.5567359241653679,0.0,0.6,1,120,34,40,160,120
6,0.585000,baseline,8,True,0.2,200,556.7071000114083,0.585,0.545,0.5550156941234178,0.0,0.6,1,60,84,12,120,120
7,0.595000,baseline,10,True,0.5,200,609.2897000489756,0.595,0.5465476190476191,0.5584025908320346,0.0,0.6,3,60,100,24,120,100
8,0.700000,chroma_only,12,True,0.6000000000000001,,875.1068999990821,0.7,0.6388017676767677,0.653621117713543,0.0,0.6,1,100,106,20,136,108
9,0.680000,chroma_only,8,False,0.0,,189.76840004324913,0.68,0.6316666666666666,0.6437606763625296,0.0,0.6,3,180,74,32,240,160
10,0.695000,chroma_only,12,True,0.7000000000000001,,742.534099961631,0.695,0.6430476190476191,0.6557809130223065,0.0,0.6,1,160,116,12,136,68
11,0.695000,chroma_only,12,True,0.7000000000000001,,742.2429999569431,0.695,0.6430476190476191,0.6557809130223065,0.0,0.6,1,160,116,12,136,68
12,0.690000,chroma_only,12,True,0.7000000000000001,,779.734899988398,0.69,0.6340555555555555,0.6476304564293764,0.0,0.6,1,160,106,20,136,68
13,0.695000,chroma_only,10,True,0.6000000000000001,,739.7439000196755,0.695,0.637172619047619,0.6513500186452678,0.0,0.6,2,140,120,16,80,80
14,0.680000,chroma_only,10,True,0.30000000000000004,,714.8910999530926,0.68,0.6303749999999999,0.6423560136253522,0.0,0.6,1,100,60,20,180,40
15,0.695000,chroma_only,11,True,0.8,,803.3781999256462,0.695,0.6364781746031746,0.6507661011298232,0.0,0.6,2,140,93,16,148,84
16,0.675000,chroma_only,11,True,0.4,,792.5491000059992,0.675,0.6307222222222222,0.6416740722023703,0.0,0.6,1,200,103,24,188,64
17,0.690000,chroma_only,12,True,0.6000000000000001,,817.6765999523923,0.69,0.6354841269841269,0.648816703071418,0.0,0.6,2,160,66,12,216,88
18,0.700000,chroma_only,11,False,0.6000000000000001,,141.84169995132834,0.7,0.6388017676767677,0.653621117713543,0.0,0.6,3,100,83,20,108,104
19,0.690000,chroma_only,11,False,0.4,,159.01810000650585,0.69,0.6357601010101009,0.6490314672567075,0.0,0.6,3,100,83,24,88,104
20,0.690000,chroma_only,9,False,0.6000000000000001,,139.12039995193481,0.69,0.6378472222222222,0.6507810788536981,0.0,0.6,3,80,57,20,120,140
21,0.705000,chroma_only,12,False,0.7000000000000001,,123.04139998741448,0.705,0.6403472222222222,0.6560409587065479,0.0,0.6,3,120,106,16,136,108
22,0.700000,chroma_only,11,False,0.8,,122.06930003594607,0.7,0.6399305555555556,0.6546897679344112,0.0,0.6,3,120,93,16,108,104
23,0.685000,chroma_only,10,False,0.6000000000000001,,171.31180001888424,0.685,0.6351388888888888,0.6474835244278192,0.0,0.6,3,80,110,28,160,100
24,0.700000,chroma_only,12,False,0.4,,137.679300038144,0.7,0.6388017676767677,0.653621117713543,0.0,0.6,3,100,76,20,136,108
25,0.700000,chroma_only,11,False,0.5,,123.46410006284714,0.7,0.6399305555555556,0.6546897679344112,0.0,0.6,3,120,103,16,108,124
26,0.685000,chroma_only,9,False,0.7000000000000001,,156.4252000534907,0.685,0.6357222222222222,0.6479833697380849,0.0,0.6,2,140,97,24,80,160
27,0.670000,chroma_only,5,False,0.6000000000000001,,203.75059999059886,0.67,0.63,0.6401986044914496,0.0,0.6,3,80,84,36,120,140
28,0.675000,chroma_only,12,False,0.8,,252.23630003165454,0.675,0.6285416666666666,0.6399724708796574,0.0,0.6,3,100,66,48,136,88
29,0.690000,chroma_only,9,False,0.30000000000000004,,140.1597000658512,0.69,0.6378472222222222,0.6507810788536981,0.0,0.6,2,80,87,20,100,120
30,0.685000,chroma_only,11,False,0.5,,172.63759998604655,0.685,0.6351388888888888,0.6474835244278192,0.0,0.6,3,120,93,28,148,104
31,0.700000,chroma_only,11,False,0.8,,122.31339991558343,0.7,0.6399305555555556,0.6546897679344112,0.0,0.6,3,120,93,16,108,104
32,0.700000,chroma_only,10,False,0.7000000000000001,,123.9874999737367,0.7,0.6399305555555556,0.6546897679344112,0.0,0.6,3,100,110,16,100,120
33,0.700000,chroma_only,12,False,0.8,,122.97739996574819,0.7,0.6378472222222221,0.6528863099386907,0.0,0.6,3,140,106,16,116,88
34,0.585000,baseline,11,False,0.6000000000000001,80,111.52100004255772,0.585,0.5445833333333333,0.5546433472685909,0.0,0.6,2,100,93,20,108,104
35,0.680000,chroma_only,7,False,0.7000000000000001,,158.4413000382483,0.68,0.6351666666666665,0.6464782197597648,0.0,0.6,3,120,74,24,160,120
36,0.590000,baseline,12,False,0.8,300,81.50980004575104,0.59,0.5454166666666667,0.5563668848955544,0.0,0.6,3,100,86,12,136,88
37,0.680000,chroma_only,9,False,0.7000000000000001,,200.55930002126843,0.68,0.631625,0.643710192911551,0.0,0.6,2,120,117,36,80,120
38,0.585000,baseline,7,False,0.5,240,95.57610005140305,0.585,0.54475,0.5547965753692234,0.0,0.6,2,140,104,16,100,140
39,0.700000,chroma_only,11,True,0.8,,786.0744999488816,0.7,0.6388017676767677,0.653621117713543,0.0,0.6,3,80,93,20,148,104
40,0.580000,baseline,6,False,0.6000000000000001,320,145.72889998089522,0.58,0.5445833333333333,0.5535812753975107,0.0,0.6,3,120,24,28,120,120
41,0.700000,chroma_only,12,False,0.2,,137.97230005729944,0.7,0.6388017676767677,0.653621117713543,0.0,0.6,3,100,76,20,136,108
42,0.705000,chroma_only,12,False,0.4,,108.53319999296218,0.705,0.6472698412698413,0.6614310723402916,0.0,0.6,3,100,76,12,176,108
43,0.705000,chroma_only,12,False,0.30000000000000004,,110.86629994679242,0.705,0.6472698412698413,0.6614310723402916,0.0,0.6,3,60,66,12,176,108
44,0.700000,chroma_only,12,False,0.30000000000000004,,107.7750000404194,0.7,0.6447698412698414,0.6582764235724343,0.0,0.6,3,60,66,12,176,88
45,0.630000,chroma_only,12,True,0.2,,617.1991999726743,0.63,0.5906031746031746,0.6001860901011796,0.0,0.6,1,60,56,12,196,108
46,0.705000,chroma_only,10,False,0.30000000000000004,,110.0766999879852,0.705,0.6472698412698413,0.6614310723402916,0.0,0.6,3,80,50,12,220,120
47,0.625000,chroma_only,10,True,0.1,,614.7048000711948,0.625,0.5847083333333333,0.5944988662536103,0.0,0.6,2,60,50,12,220,140
48,0.590000,baseline,12,True,0.1,80,502.0776999881491,0.59,0.5454166666666667,0.5563668848955544,0.0,0.6,1,80,46,12,236,128
49,0.705000,chroma_only,10,False,0.30000000000000004,,108.51100005675107,0.705,0.6472698412698413,0.6614310723402916,0.0,0.6,3,60,40,12,220,120
50,0.705000,chroma_only,10,False,0.30000000000000004,,107.31849994044751,0.705,0.6472698412698413,0.6614310723402916,0.0,0.6,3,60,40,12,220,120
51,0.705000,chroma_only,10,False,0.30000000000000004,,107.14440001174808,0.705,0.6472698412698413,0.6614310723402916,0.0,0.6,3,60,40,12,220,120
52,0.705000,chroma_only,9,False,0.4,,111.04150000028312,0.705,0.6472698412698413,0.6614310723402916,0.0,0.6,3,60,37,12,240,120
53,0.695000,chroma_only,8,False,0.30000000000000004,,124.57929993979633,0.695,0.639375,0.6531846179560914,0.0,0.6,3,60,24,16,200,140
54,0.705000,chroma_only,10,False,0.2,,110.02280004322529,0.705,0.6472698412698413,0.6614310723402916,0.0,0.6,3,80,50,12,220,120
55,0.705000,chroma_only,11,False,0.2,,110.09360000025481,0.705,0.6472698412698413,0.6614310723402916,0.0,0.6,3,60,43,12,208,124
56,0.700000,chroma_only,10,False,0.30000000000000004,,124.5401999913156,0.7,0.6399305555555556,0.6546897679344112,0.0,0.6,3,80,50,16,180,140
57,0.685000,chroma_only,4,False,0.4,,109.06759998761117,0.685,0.6441666666666667,0.6545439557235924,0.0,0.6,3,60,34,12,240,120
58,0.705000,chroma_only,9,False,0.0,,109.14409998804331,0.705,0.6472698412698413,0.6614310723402916,0.0,0.6,3,60,57,12,200,140
59,0.695000,chroma_only,8,False,0.30000000000000004,,122.03229998704046,0.695,0.639375,0.6531846179560914,0.0,0.6,3,80,34,16,180,120
60,0.700000,chroma_only,11,False,0.2,,125.10750000365078,0.7,0.6399305555555556,0.6546897679344112,0.0,0.6,3,80,43,16,208,104
61,0.705000,chroma_only,10,False,0.30000000000000004,,109.3357999343425,0.705,0.6472698412698413,0.6614310723402916,0.0,0.6,3,60,40,12,220,120
62,0.705000,chroma_only,10,False,0.4,,109.7404999891296,0.705,0.6472698412698413,0.6614310723402916,0.0,0.6,3,60,50,12,220,120
63,0.705000,chroma_only,9,False,0.30000000000000004,,109.55970000941306,0.705,0.6472698412698413,0.6614310723402916,0.0,0.6,3,60,37,12,240,120
64,0.700000,chroma_only,10,False,0.4,,126.55919999815524,0.7,0.6399305555555556,0.6546897679344112,0.0,0.6,3,80,60,16,220,100
65,0.705000,chroma_only,11,False,0.4,,111.22990003786981,0.705,0.6472698412698413,0.6614310723402916,0.0,0.6,3,60,43,12,208,104
66,0.700000,chroma_only,11,False,0.30000000000000004,,123.890700051561,0.7,0.6399305555555556,0.6546897679344112,0.0,0.6,3,60,43,16,168,104
67,0.705000,chroma_only,12,False,0.4,,107.19090001657605,0.705,0.6472698412698413,0.6614310723402916,0.0,0.6,3,80,76,12,236,108
68,0.700000,chroma_only,10,False,0.2,,124.16950007900596,0.7,0.6399305555555556,0.6546897679344112,0.0,0.6,3,200,30,16,220,120
69,0.590000,baseline,9,False,0.5,240,206.11829997505993,0.59,0.5468055555555555,0.5575864253758306,0.0,0.6,3,80,67,44,180,120
70,0.705000,chroma_only,11,False,0.30000000000000004,,110.18310009967536,0.705,0.6472698412698413,0.6614310723402916,0.0,0.6,3,180,43,12,208,104
71,0.705000,chroma_only,9,False,0.4,,109.76350004784763,0.705,0.6472698412698413,0.6614310723402916,0.0,0.6,3,60,37,12,220,120
72,0.705000,chroma_only,9,False,0.30000000000000004,,108.66090003401041,0.705,0.6472698412698413,0.6614310723402916,0.0,0.6,3,60,27,12,240,120
73,0.705000,chroma_only,10,False,0.4,,110.78560003079474,0.705,0.6472698412698413,0.6614310723402916,0.0,0.6,3,60,50,12,240,120
74,0.700000,chroma_only,10,False,0.5,,126.3782000169158,0.7,0.6399305555555556,0.6546897679344112,0.0,0.6,3,60,40,16,240,140
75,0.690000,chroma_only,9,False,0.30000000000000004,,103.51359995547682,0.69,0.6411309523809524,0.6533640051806259,0.0,0.6,3,80,37,12,160,40
76,0.695000,chroma_only,8,False,0.4,,124.17259998619556,0.695,0.639375,0.6531846179560914,0.0,0.6,3,60,34,16,220,120
77,0.705000,chroma_only,12,False,0.2,,109.2890000436455,0.705,0.6472698412698413,0.6614310723402916,0.0,0.6,3,80,66,12,196,108
78,0.685000,chroma_only,10,False,0.30000000000000004,,189.8945999564603,0.685,0.6321666666666667,0.6452060004941191,0.0,0.6,3,100,50,32,240,120
