trial,score,strategy,k,use_mmr,lam,candidate_k,p95,recall@k,mrr,ndcg,dup,recall50_raw,RAG_TITLE_CAP,RAG_MMR_PRE_K,RAG_MMR_K,RAG_RERANK_IN,RAG_FETCH_K,RAG_FETCH_K_AUX
40,0.363636,baseline,4,False,0.2,120,28.85389991570264,0.36363636363636365,0.32828282828282823,0.3373009016233775,0.0,0.45454545454545453,2,100,74,16,240,100
41,0.606061,chroma_only,7,False,0.8,,164.7347001126036,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,160,94,12,240,160
42,0.606061,chroma_only,8,False,0.8,,167.46620007324964,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,140,94,12,220,160
43,0.606061,chroma_only,6,False,0.7000000000000001,,167.14749997481704,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,200,104,16,240,140
44,0.606061,chroma_only,7,False,0.6000000000000001,,164.7113999351859,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,180,84,20,220,140
45,0.606061,chroma_only,6,False,0.8,,163.82619994692504,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,160,94,44,240,160
46,0.606061,chroma_only,9,False,0.7000000000000001,,164.31849997024983,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,140,67,12,180,140
47,0.606061,chroma_only,8,False,0.6000000000000001,,164.32709991931915,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,2,180,84,28,80,160
48,0.606061,chroma_only,7,False,0.8,,164.72540004178882,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,180,104,24,200,160
49,0.606061,chroma_only,8,True,0.7000000000000001,,1384.593400056474,0.6060606060606061,0.585858585858586,0.5909090909090909,0.0,0.45454545454545453,1,160,114,36,140,120
50,0.606061,chroma_only,10,False,0.5,,165.11309996712953,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,100,110,16,220,140
51,0.606061,chroma_only,6,False,0.6000000000000001,,164.32690003421158,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,2,140,34,36,80,140
52,0.606061,chroma_only,7,False,0.7000000000000001,,164.39430008176714,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,2,120,54,32,80,140
53,0.606061,chroma_only,7,False,0.6000000000000001,,167.90699993725866,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,1,140,74,32,100,160
