trial,score,strategy,k,use_mmr,lam,candidate_k,p95,recall@k,mrr,ndcg,dup,recall50_raw,RAG_TITLE_CAP,RAG_MMR_PRE_K,RAG_MMR_K,RAG_RERANK_IN,RAG_FETCH_K,RAG_FETCH_K_AUX
66,0.121951,chroma_only,5,True,0.6000000000000001,,1169.6542999707162,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,3,180,104,40,160,120
67,0.121951,baseline,6,False,0.30000000000000004,100,119.74969995208085,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,2,160,114,20,240,140
68,0.121951,chroma_only,10,True,0.0,,1204.5776000013575,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,2,100,110,44,80,80
69,0.121951,baseline,8,True,0.30000000000000004,220,944.7639000136405,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,3,180,34,48,100,120
70,0.121951,chroma_only,6,False,0.7000000000000001,,108.20929997134954,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,2,120,54,12,140,160
71,0.121951,chroma_only,9,False,0.6000000000000001,,130.8179999468848,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,2,200,117,16,220,40
72,0.121951,chroma_only,7,False,0.5,,193.77749995328486,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,2,160,104,28,200,40
73,0.121951,chroma_only,7,False,0.5,,163.3185000391677,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,2,180,114,24,220,60
74,0.121951,chroma_only,8,False,0.6000000000000001,,262.631900026463,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,1,60,104,40,240,40
75,0.121951,baseline,7,True,0.2,260,1047.6881999056786,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,2,140,94,36,220,100
76,0.121951,baseline,6,False,0.1,140,212.59130001999438,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,3,200,64,20,120,60
77,0.121951,chroma_only,12,True,0.0,,1473.2577999820933,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,1,160,56,24,176,88
78,0.121951,baseline,6,False,0.2,120,139.01419995818287,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,2,180,114,16,200,40
79,0.121951,chroma_only,9,True,0.8,,1273.7343000480905,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,2,100,97,12,100,100
80,0.121951,baseline,5,True,0.6000000000000001,100,1161.297799902968,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,0.12195121951219512,3,80,74,28,80,140
