trial,score,strategy,k,use_mmr,lam,candidate_k,p95,recall@k,mrr,ndcg,dup,recall50_raw,RAG_TITLE_CAP,RAG_MMR_PRE_K,RAG_MMR_K,RAG_RERANK_IN,RAG_FETCH_K,RAG_FETCH_K_AUX
0,0.710000,chroma_only,9,False,0.8,,59.59199997596443,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,200,37,24,180,140
1,0.635000,chroma_only,10,True,0.30000000000000004,,718.6080000828952,0.635,0.5980833333333334,0.6084061982494863,0.0,0.605,1,80,50,48,120,160
2,0.660000,chroma_only,7,True,0.6000000000000001,,630.9115999611095,0.66,0.6110476190476191,0.6303293928429892,0.0,0.605,3,140,44,12,140,40
3,0.590000,baseline,12,True,0.4,140,511.38679997529835,0.59,0.51475,0.5496998539118042,0.0,0.605,3,120,66,44,236,128
4,0.585000,baseline,10,True,0.1,140,508.3975999150425,0.585,0.5143333333333333,0.5483486631396676,0.0,0.605,2,100,110,44,240,100
5,0.710000,chroma_only,5,False,0.2,,58.22690005879849,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,120,114,40,200,140
6,0.545000,baseline,5,True,0.2,240,523.7633000360802,0.545,0.4978333333333333,0.5183738981445287,0.0,0.605,2,160,44,36,180,40
7,0.710000,chroma_only,9,True,0.7000000000000001,,788.7779000448063,0.71,0.7066666666666667,0.7234690962818917,0.0,0.605,2,140,107,48,240,160
8,0.710000,chroma_only,7,False,0.0,,60.36840006709099,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,100,54,16,240,100
9,0.705000,chroma_only,6,False,0.7000000000000001,,58.466400019824505,0.705,0.7016666666666667,0.7207732438392864,0.0,0.605,2,100,34,48,140,80
10,0.590000,baseline,12,False,0.8,320,30.998499947600067,0.59,0.51475,0.5496998539118042,0.0,0.605,1,200,86,24,96,128
11,0.710000,chroma_only,4,False,0.5,,60.90470007620752,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,200,24,32,180,140
12,0.710000,chroma_only,8,False,0.30000000000000004,,60.91650004964322,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,180,84,24,200,140
13,0.710000,chroma_only,4,False,0.5,,59.45569998584688,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,60,84,36,200,120
14,0.705000,chroma_only,9,False,0.0,,57.198000024072826,0.705,0.7016666666666667,0.7207732438392864,0.0,0.605,2,160,117,24,200,80
15,0.710000,chroma_only,6,False,0.2,,58.47279995214194,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,120,64,32,160,160
16,0.710000,chroma_only,10,False,0.8,,56.04899988975376,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,160,100,40,80,140
17,0.705000,chroma_only,8,False,0.4,,59.327100054360926,0.705,0.7016666666666667,0.7207732438392864,0.0,0.605,3,180,24,20,180,80
18,0.575000,baseline,6,False,0.2,80,29.285999946296215,0.575,0.5133333333333333,0.5454580148764886,0.0,0.605,1,60,94,28,220,120
19,0.710000,chroma_only,11,False,0.6000000000000001,,60.68500003311783,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,180,73,36,168,104
20,0.710000,chroma_only,5,False,0.1,,59.94529998861253,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,140,34,28,140,160
21,0.710000,chroma_only,9,True,0.7000000000000001,,800.2165999496356,0.71,0.7066666666666667,0.7234690962818917,0.0,0.605,2,120,117,44,220,160
22,0.710000,chroma_only,9,True,0.7000000000000001,,797.2670999588445,0.71,0.7066666666666667,0.7234690962818917,0.0,0.605,3,140,107,40,220,140
23,0.710000,chroma_only,8,True,0.6000000000000001,,705.5431000189856,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,80,104,48,200,160
24,0.705000,chroma_only,7,True,0.8,,789.6737999981269,0.705,0.6991666666666667,0.7175542797748264,0.0,0.605,2,200,94,40,220,140
25,0.710000,chroma_only,11,False,0.7000000000000001,,58.889899984933436,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,160,93,16,188,124
26,0.575000,baseline,9,True,0.8,320,510.36209997255355,0.575,0.5133333333333333,0.5454580148764886,0.0,0.605,2,80,117,44,240,160
27,0.700000,chroma_only,8,False,0.5,,55.6800999911502,0.7,0.6966666666666668,0.7157732438392864,0.0,0.605,1,140,74,20,160,60
28,0.710000,chroma_only,11,True,0.4,,787.6740999054164,0.71,0.7066666666666667,0.7194639463035719,0.0,0.605,2,120,103,32,208,124
29,0.710000,chroma_only,10,True,0.30000000000000004,,792.9512000409886,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,100,120,48,120,140
30,0.710000,chroma_only,10,False,0.1,,58.58970002736896,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,3,180,60,40,160,160
31,0.710000,chroma_only,7,False,0.0,,60.40190008934587,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,100,54,16,240,100
32,0.710000,chroma_only,5,False,0.0,,60.32329995650798,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,80,44,12,240,100
33,0.705000,chroma_only,8,False,0.30000000000000004,,58.222100022248924,0.705,0.7016666666666667,0.7207732438392864,0.0,0.605,1,120,54,16,220,80
34,0.710000,chroma_only,7,False,0.1,,58.49690001923591,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,100,34,20,240,100
35,0.550000,baseline,7,True,0.2,220,522.4209999432787,0.55,0.4986666666666666,0.5201549340800689,0.0,0.605,1,140,44,12,220,140
36,0.660000,chroma_only,9,True,0.6000000000000001,,806.4535999437794,0.66,0.6043611111111111,0.6251357064590438,0.0,0.605,3,100,47,44,240,160
37,0.575000,baseline,6,False,0.0,260,32.33249997720122,0.575,0.5133333333333333,0.5454580148764886,0.0,0.605,1,120,34,28,180,120
38,0.700000,chroma_only,4,False,0.7000000000000001,,55.57610001415014,0.7,0.6966666666666668,0.7157732438392864,0.0,0.605,2,160,74,24,200,60
39,0.660000,chroma_only,5,True,0.8,,722.0027000876144,0.66,0.6261666666666666,0.6488776960769996,0.0,0.605,1,80,54,48,120,100
40,0.575000,baseline,7,False,0.30000000000000004,160,34.2283999780193,0.575,0.5133333333333333,0.5454580148764886,0.0,0.605,2,100,24,20,220,140
41,0.710000,chroma_only,4,False,0.5,,59.9421999650076,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,200,24,32,180,140
42,0.710000,chroma_only,4,False,0.5,,59.933000011369586,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,200,34,36,180,120
43,0.710000,chroma_only,5,False,0.7000000000000001,,58.85080003645271,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,180,24,36,160,140
44,0.710000,chroma_only,4,False,0.4,,62.2631999431178,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,200,34,44,140,160
45,0.710000,chroma_only,6,False,0.4,,59.65379998087883,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,200,64,28,200,140
46,0.710000,chroma_only,9,False,0.8,,59.38869994133711,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,120,37,32,180,120
47,0.710000,chroma_only,8,False,0.6000000000000001,,58.61259996891022,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,180,24,40,200,160
48,0.710000,chroma_only,10,False,0.2,,60.02420000731945,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,60,110,24,140,140
49,0.565000,baseline,5,False,0.1,80,29.83929996844381,0.565,0.5116666666666666,0.5418959430054084,0.0,0.605,2,160,84,36,240,60
50,0.635000,chroma_only,6,True,0.5,,748.4641999471933,0.635,0.5909166666666666,0.6061073142637297,0.0,0.605,3,180,44,28,160,80
51,0.710000,chroma_only,9,False,0.30000000000000004,,60.612199944444,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,200,107,24,200,140
52,0.710000,chroma_only,8,False,0.30000000000000004,,60.395300039090216,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,180,94,20,180,120
53,0.710000,chroma_only,9,False,0.4,,60.25410001166165,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,200,77,24,220,160
54,0.710000,chroma_only,10,False,0.6000000000000001,,60.87050004862249,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,140,120,16,200,140
55,0.710000,chroma_only,8,False,0.1,,59.02290006633848,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,180,84,32,180,120
56,0.710000,chroma_only,4,False,0.2,,60.01070002093911,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,160,64,40,220,160
57,0.710000,chroma_only,9,True,0.7000000000000001,,787.8402000060305,0.71,0.7066666666666667,0.7234690962818917,0.0,0.605,1,200,107,24,200,100
58,0.710000,chroma_only,7,False,0.8,,59.52350003644824,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,120,94,48,160,140
59,0.690000,chroma_only,8,True,0.30000000000000004,,820.856700069271,0.69,0.6825,0.6962449822391119,0.0,0.605,1,180,84,28,220,160
60,0.575000,baseline,8,False,0.2,280,34.6835000673309,0.575,0.5133333333333333,0.5454580148764886,0.0,0.605,2,140,114,12,240,120
61,0.710000,chroma_only,4,False,0.5,,59.944999986328185,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,60,84,36,200,140
62,0.710000,chroma_only,5,False,0.5,,60.023600002750754,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,60,74,32,180,120
63,0.710000,chroma_only,4,False,0.6000000000000001,,59.22160006593913,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,80,94,36,200,140
64,0.710000,chroma_only,5,False,0.4,,61.36359996162355,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,100,104,32,220,120
65,0.710000,chroma_only,4,False,0.30000000000000004,,60.645899968221784,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,120,54,40,180,100
66,0.685000,chroma_only,9,True,0.8,,725.3826999804005,0.685,0.6585000000000001,0.6813881748179685,0.0,0.605,1,80,67,20,200,140
67,0.710000,chroma_only,5,False,0.0,,60.74460002128035,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,160,44,44,240,160
68,0.710000,chroma_only,7,False,0.4,,60.68170000799,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,200,24,28,100,140
69,0.710000,chroma_only,4,True,0.6000000000000001,,787.8177999518812,0.71,0.7066666666666667,0.7216173290939387,0.0,0.605,3,160,104,36,160,100
70,0.575000,baseline,6,False,0.7000000000000001,180,34.369700006209314,0.575,0.5133333333333333,0.5454580148764886,0.0,0.605,1,140,114,32,220,120
71,0.710000,chroma_only,6,False,0.2,,59.588000061921775,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,120,64,32,160,160
72,0.710000,chroma_only,6,False,0.2,,60.32470008358359,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,100,74,36,180,160
73,0.710000,chroma_only,5,False,0.1,,59.57719997968525,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,120,54,28,140,160
74,0.710000,chroma_only,7,False,0.30000000000000004,,61.356900027021766,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,100,64,16,160,140
75,0.710000,chroma_only,10,False,0.2,,61.14120001439005,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,140,40,48,180,140
76,0.710000,chroma_only,6,False,0.5,,59.82159997802228,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,120,54,36,240,160
77,0.700000,chroma_only,8,True,0.0,,790.7963999314234,0.7,0.6966666666666668,0.7094639463035719,0.0,0.605,1,200,94,44,200,140
78,0.710000,chroma_only,5,False,0.1,,58.67020005825907,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,140,74,28,180,160
79,0.700000,chroma_only,4,False,0.8,,54.51509996782988,0.7,0.6966666666666668,0.7157732438392864,0.0,0.605,3,80,64,40,140,40
80,0.705000,chroma_only,7,False,0.30000000000000004,,58.44350007828325,0.705,0.7016666666666667,0.7207732438392864,0.0,0.605,1,100,34,32,220,80
81,0.710000,chroma_only,11,False,0.8,,58.93769999966025,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,160,103,40,108,124
82,0.710000,chroma_only,10,False,0.7000000000000001,,57.943199994042516,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,160,120,40,80,140
83,0.710000,chroma_only,12,False,0.8,,60.793799930252135,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,180,86,36,236,128
84,0.710000,chroma_only,11,False,0.7000000000000001,,62.665199977345765,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,180,103,44,128,124
85,0.575000,baseline,9,False,0.8,200,33.711500000208616,0.575,0.5133333333333333,0.5454580148764886,0.0,0.605,1,140,27,32,80,140
86,0.710000,chroma_only,10,True,0.6000000000000001,,794.5722000440583,0.71,0.7066666666666667,0.7216173290939387,0.0,0.605,1,120,110,12,200,140
87,0.710000,chroma_only,9,False,0.7000000000000001,,59.9625000031665,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,200,97,24,100,160
88,0.710000,chroma_only,8,False,0.4,,61.431100009940565,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,180,114,44,220,140
89,0.710000,chroma_only,5,False,0.5,,60.5343000497669,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,120,74,36,200,100
90,0.695000,chroma_only,4,True,0.8,,820.824799942784,0.695,0.6866666666666668,0.7039278926071436,0.0,0.605,1,140,84,40,240,160
91,0.710000,chroma_only,11,False,0.6000000000000001,,58.80009999964386,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,180,83,36,168,104
92,0.710000,chroma_only,11,False,0.7000000000000001,,60.896000009961426,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,200,63,20,168,104
93,0.705000,chroma_only,12,False,0.5,,59.95190003886819,0.705,0.7016666666666667,0.7207732438392864,0.0,0.605,2,180,46,32,176,88
94,0.710000,chroma_only,10,False,0.4,,62.356899958103895,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,160,80,40,160,140
95,0.710000,chroma_only,11,False,0.6000000000000001,,58.675399981439114,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,60,73,32,148,124
96,0.710000,chroma_only,7,False,0.0,,60.44499995186925,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,200,94,36,180,100
97,0.575000,baseline,9,False,0.7000000000000001,120,33.74169999733567,0.575,0.5133333333333333,0.5454580148764886,0.0,0.605,1,160,57,24,120,140
98,0.710000,chroma_only,10,False,0.5,,61.57820008229464,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,140,120,28,200,140
99,0.710000,chroma_only,4,True,0.6000000000000001,,789.8720999946818,0.71,0.7066666666666667,0.7216173290939387,0.0,0.605,1,200,104,36,180,160
100,0.710000,chroma_only,6,False,0.30000000000000004,,60.90899999253452,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,160,24,32,240,120
101,0.710000,chroma_only,5,False,0.1,,61.70279998332262,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,140,34,28,160,160
102,0.710000,chroma_only,6,False,0.2,,58.133100043050945,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,140,34,24,140,160
103,0.710000,chroma_only,5,False,0.0,,57.87050002254546,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,120,24,20,80,160
104,0.710000,chroma_only,4,False,0.1,,61.875400017015636,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,140,44,48,160,140
105,0.710000,chroma_only,5,False,0.1,,60.43509999290109,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,160,74,28,180,160
106,0.710000,chroma_only,8,False,0.2,,60.70299993734807,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,180,34,32,200,140
107,0.710000,chroma_only,7,False,0.1,,60.39420003071427,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,3,120,54,28,180,100
108,0.565000,chroma_only,8,True,0.0,,714.3481000093743,0.565,0.5483035714285713,0.5536413648915576,0.0,0.605,1,80,24,24,160,140
109,0.710000,chroma_only,4,False,0.2,,59.60340006276965,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,200,104,44,220,160
110,0.575000,baseline,9,False,0.8,280,34.10090005490929,0.575,0.5133333333333333,0.5454580148764886,0.0,0.605,1,100,67,36,120,140
111,0.710000,chroma_only,9,True,0.7000000000000001,,794.7745999554172,0.71,0.7066666666666667,0.7234690962818917,0.0,0.605,2,120,117,44,220,160
112,0.710000,chroma_only,10,True,0.8,,793.143599992618,0.71,0.7066666666666667,0.7243996310069692,0.0,0.605,2,120,110,48,240,160
113,0.710000,chroma_only,9,True,0.6000000000000001,,793.6820000177249,0.71,0.7066666666666667,0.7216173290939387,0.0,0.605,2,140,117,44,220,160
114,0.710000,chroma_only,9,True,0.7000000000000001,,794.9087000451982,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,100,117,40,200,160
115,0.710000,chroma_only,10,True,0.7000000000000001,,792.5187000073493,0.71,0.7066666666666667,0.7234690962818917,0.0,0.605,2,120,110,40,200,140
116,0.710000,chroma_only,7,False,0.8,,60.92780001927167,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,180,94,48,240,160
117,0.710000,chroma_only,5,False,0.5,,58.37069998960942,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,140,74,16,220,100
118,0.710000,chroma_only,8,False,0.1,,59.59440011065453,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,1,120,44,44,200,140
119,0.710000,chroma_only,6,True,0.2,,554.0799999143928,0.71,0.7066666666666667,0.7257732438392864,0.0,0.605,2,60,104,40,180,120
