trial,score,strategy,k,use_mmr,lam,candidate_k,p95,recall@k,mrr,ndcg,dup,recall50_raw,RAG_TITLE_CAP,RAG_MMR_PRE_K,RAG_MMR_K,RAG_RERANK_IN,RAG_FETCH_K,RAG_FETCH_K_AUX
70,0.835947,baseline,8,True,0.7,200,147.41726665912816,0.837092731829574,0.8228905597326649,0.8455650490691028,0.0,0.8421052631578947,1,135,40,22,160,120
71,0.835947,baseline,8,True,0.65,180,149.51663333340548,0.837092731829574,0.8228905597326649,0.8455650490691028,0.0,0.8421052631578947,1,155,52,24,160,120
72,0.835947,baseline,9,True,0.65,180,155.78976665468267,0.837092731829574,0.8228905597326649,0.8455650490691028,0.0,0.8421052631578947,1,155,52,24,160,120
73,,,,,,,,,,,,,,,,,,
74,,,,,,,,,,,,,,,,,,
75,0.840414,chroma_only,8,True,0.65,,178.28743333423822,0.8421052631578947,0.8263993316624895,0.8493541370573889,0.0,0.8421052631578947,2,155,64,34,125,70
76,,,,,,,,,,,,,,,,,,
77,0.840414,chroma_only,9,True,0.65,,178.4351666768392,0.8421052631578947,0.8263993316624895,0.8493541370573889,0.0,0.8421052631578947,2,80,64,34,125,50
78,,,,,,,,,,,,,,,,,,
79,,,,,,,,,,,,,,,,,,
80,0.840414,chroma_only,9,True,0.65,,178.09599999842854,0.8421052631578947,0.8263993316624895,0.8493541370573889,0.0,0.8421052631578947,2,80,64,34,125,50
81,0.840414,chroma_only,9,True,0.65,,177.97653333400376,0.8421052631578947,0.8263993316624895,0.8493541370573889,0.0,0.8421052631578947,2,80,64,34,125,50
82,0.840414,chroma_only,9,True,0.65,,180.3624666548179,0.8421052631578947,0.8263993316624895,0.8493541370573889,0.0,0.8421052631578947,2,80,64,34,125,50
83,0.840414,chroma_only,9,True,0.65,,179.18650000744188,0.8421052631578947,0.8263993316624895,0.8493541370573889,0.0,0.8421052631578947,2,80,64,34,125,50
84,,,,,,,,,,,,,,,,,,
85,0.840414,chroma_only,9,True,0.65,,176.3289333321154,0.8421052631578947,0.8263993316624895,0.8493541370573889,0.0,0.8421052631578947,2,80,64,34,125,50
86,0.840414,chroma_only,9,True,0.65,,175.34056666772813,0.8421052631578947,0.8263993316624895,0.8493541370573889,0.0,0.8421052631578947,2,80,64,34,125,50
87,,,,,,,,,,,,,,,,,,
88,,,,,,,,,,,,,,,,,,
89,0.840414,chroma_only,9,True,0.65,,175.21003332997984,0.8421052631578947,0.8263993316624895,0.8493541370573889,0.0,0.8421052631578947,2,80,64,34,125,50
90,0.840414,chroma_only,9,True,0.65,,174.98606667504646,0.8421052631578947,0.8263993316624895,0.8493541370573889,0.0,0.8421052631578947,2,80,64,34,125,50
91,0.840414,chroma_only,9,True,0.65,,175.3631333510081,0.8421052631578947,0.8263993316624895,0.8493541370573889,0.0,0.8421052631578947,2,80,64,34,125,50
92,0.840414,chroma_only,9,True,0.65,,175.6474999904943,0.8421052631578947,0.8263993316624895,0.8493541370573889,0.0,0.8421052631578947,2,80,64,34,125,50
93,0.840414,chroma_only,9,True,0.65,,175.69966666633263,0.8421052631578947,0.8263993316624895,0.8493541370573889,0.0,0.8421052631578947,2,80,64,34,125,50
94,,,,,,,,,,,,,,,,,,
95,,,,,,,,,,,,,,,,,,
96,0.840414,chroma_only,9,True,0.65,,175.71403333568014,0.8421052631578947,0.8263993316624895,0.8493541370573889,0.0,0.8421052631578947,2,80,64,34,125,50
97,,,,,,,,,,,,,,,,,,
98,0.840414,chroma_only,9,True,0.65,,170.47906666994095,0.8421052631578947,0.8263993316624895,0.8493541370573889,0.0,0.8421052631578947,2,80,64,34,125,50
99,0.840414,chroma_only,9,True,0.65,,171.37406666491492,0.8421052631578947,0.8263993316624895,0.8493541370573889,0.0,0.8421052631578947,2,80,64,34,125,50
100,,,,,,,,,,,,,,,,,,
101,0.840414,chroma_only,9,True,0.65,,170.7548999984283,0.8421052631578947,0.8263993316624895,0.8493541370573889,0.0,0.8421052631578947,2,80,64,34,125,50
