trial,score,strategy,k,use_mmr,lam,candidate_k,p95,recall@k,mrr,ndcg,dup,recall50_raw,RAG_TITLE_CAP,RAG_MMR_PRE_K,RAG_MMR_K,RAG_RERANK_IN,RAG_FETCH_K,RAG_FETCH_K_AUX
103,0.705000,chroma_only,10,False,0.30000000000000004,,58.497600024566054,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,2,180,90,44,160,100
104,0.705000,chroma_only,11,False,0.1,,57.55879997741431,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,2,120,113,36,208,124
105,0.705000,chroma_only,9,False,0.6000000000000001,,59.37839997932315,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,2,100,47,16,180,100
106,0.705000,chroma_only,8,False,0.1,,56.96820002049208,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,2,60,54,24,80,140
107,0.700000,chroma_only,5,True,0.4,,792.2900000121444,0.7,0.6916666666666668,0.6938092975357145,0.0,0.6,3,200,104,40,160,120
108,0.575000,baseline,7,False,0.30000000000000004,320,34.25530006643385,0.575,0.50625,0.5234940685729168,0.0,0.6,2,100,74,20,140,140
109,0.705000,chroma_only,6,False,0.5,,59.93129999842495,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,3,140,24,28,220,100
110,0.705000,chroma_only,4,False,0.5,,58.355199988000095,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,2,80,54,16,240,120
111,0.705000,chroma_only,4,False,0.4,,59.858900029212236,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,3,80,44,16,220,140
112,0.705000,chroma_only,4,False,0.4,,58.633700013160706,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,3,160,34,12,120,140
113,0.705000,chroma_only,4,False,0.30000000000000004,,57.295500067994,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,3,80,44,16,80,140
114,0.705000,chroma_only,5,False,0.4,,56.92830006591976,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,3,60,54,32,100,160
115,0.705000,chroma_only,4,False,0.6000000000000001,,59.474999899975955,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,3,60,64,16,100,140
116,0.685000,chroma_only,11,True,0.2,,770.619299961254,0.685,0.6721212121212122,0.6752040122639703,0.0,0.6,3,100,83,24,108,84
117,0.705000,chroma_only,5,False,0.5,,59.78809995576739,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,2,80,34,20,200,120
118,0.705000,chroma_only,4,False,0.0,,58.23050008621067,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,3,60,44,12,240,140
119,0.705000,chroma_only,9,False,0.7000000000000001,,59.31450007483363,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,2,120,47,28,220,160
