trial,score,strategy,k,use_mmr,lam,candidate_k,p95,recall@k,mrr,ndcg,dup,recall50_raw,RAG_TITLE_CAP,RAG_MMR_PRE_K,RAG_MMR_K,RAG_RERANK_IN,RAG_FETCH_K,RAG_FETCH_K_AUX
47,0.420999,chroma_only,8,True,0.7,,209.2181999469176,0.565,0.535,0.5587992620139385,0.1225,0.52,2,80,32,30,130,40
48,0.420504,chroma_only,8,False,0.8,,212.3081999598071,0.57,0.5375,0.5619539107817957,0.138125,0.52,2,80,32,36,130,60
49,0.422181,chroma_only,8,False,0.7,,200.12429996859282,0.56,0.5276666666666666,0.5521071388824282,0.134375,0.52,2,80,32,32,130,100
50,0.439138,chroma_only,8,False,0.7,,182.60279996320605,0.56,0.53,0.5537992620139385,0.13625,0.52,2,80,32,30,130,40
51,0.445124,chroma_only,8,False,0.7,,182.2973000817001,0.565,0.5351666666666667,0.5589524901145709,0.13,0.52,2,80,31,30,130,60
52,0.445920,chroma_only,8,False,0.7,,181.43350002355874,0.565,0.5351666666666667,0.5589524901145709,0.13,0.52,2,80,32,30,120,60
53,0.437149,chroma_only,8,False,0.7,,186.43580004572868,0.56,0.5326666666666666,0.5557978413467137,0.1325,0.52,2,80,34,30,130,80
54,0.427504,chroma_only,8,False,0.7,,200.6620999891311,0.565,0.535,0.5587992620139385,0.13625,0.52,2,80,33,34,140,60
55,0.440880,chroma_only,8,False,0.7,,182.3843999300152,0.56,0.5326666666666666,0.5557978413467137,0.1325,0.52,2,80,31,30,130,80
56,0.439625,chroma_only,8,False,0.7,,188.26830002944916,0.565,0.5351666666666667,0.5589524901145709,0.13,0.52,2,80,32,30,140,60
57,0.396144,chroma_only,9,True,0.7,,237.0307999663055,0.57,0.5354365079365079,0.5601900427233848,0.14444444444444424,0.52,2,80,34,35,120,40
58,0.432167,chroma_only,9,False,0.7,,190.0319999549538,0.56,0.5301666666666667,0.5539524901145709,0.1383333333333331,0.52,2,80,30,31,140,80
59,0.437957,chroma_only,8,False,0.8,,190.07930008228868,0.565,0.5351666666666667,0.5589524901145709,0.13,0.52,2,80,32,30,130,60
